Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,457,5.91322e-05,0,0.028434,0.42,0.420961,1.21362e-06,3.4929e-08,2.28906e-07,1.23552e-06
internalMesh,458,5.93827e-05,0,0.0321362,0.42,0.421228,1.16386e-06,3.13535e-08,8.14359e-08,1.16712e-06
internalMesh,459,5.96316e-05,0,0.034847,0.42,0.421443,1.11351e-06,2.93616e-08,-2.53557e-08,1.11418e-06
internalMesh,460,6.01046e-05,0,0.04,0.42,0.4219,1.01779e-06,2.55752e-08,-2.28365e-07,1.04341e-06
internalMesh,461,6.05541e-05,0,0.0438571,0.42,0.422284,9.1469e-07,2.36697e-08,-2.82921e-07,9.57738e-07
internalMesh,462,5.40459e-05,0,-0.04,0.44,0.441814,5.55681e-07,-2.2057e-08,-2.53245e-07,6.11065e-07
internalMesh,463,5.39777e-05,0,-0.0349447,0.44,0.441385,6.13717e-07,-2.60321e-08,-5.64297e-08,6.16856e-07
internalMesh,464,5.39399e-05,0,-0.0321362,0.44,0.441172,6.4596e-07,-2.82406e-08,5.29119e-08,6.48738e-07
internalMesh,465,5.38539e-05,0,-0.028196,0.44,0.440903,6.79992e-07,-3.04461e-08,2.04218e-07,7.10648e-07
internalMesh,466,5.37662e-05,0,-0.0241819,0.44,0.440664,7.14663e-07,-3.26929e-08,3.58361e-07,8.00146e-07
internalMesh,467,5.36814e-05,0,-0.0211194,0.44,0.440507,7.30579e-07,-3.21413e-08,4.41299e-07,8.54121e-07
internalMesh,468,5.35441e-05,0,-0.0161592,0.44,0.440297,7.56358e-07,-3.12478e-08,5.75627e-07,9.51e-07
internalMesh,469,5.33495e-05,0,-0.00958516,0.44,0.440104,7.73163e-07,-2.40352e-08,6.83236e-07,1.03207e-06
internalMesh,470,5.33052e-05,0,-0.00809104,0.44,0.440074,7.76983e-07,-2.2396e-08,7.07692e-07,1.05121e-06
internalMesh,471,5.30938e-05,0,0,0.44,0.44,7.82324e-07,-8.37236e-09,7.53562e-07,1.08626e-06
internalMesh,472,5.30938e-05,0,0,0.44,0.44,7.82324e-07,-8.37236e-09,7.53562e-07,1.08626e-06
internalMesh,473,5.29585e-05,0,0.00809104,0.44,0.440074,7.74676e-07,6.31283e-09,7.12748e-07,1.0527e-06
internalMesh,474,5.2956e-05,0,0.00955799,0.44,0.440104,7.70615e-07,8.23176e-09,6.89721e-07,1.03423e-06
internalMesh,475,5.29447e-05,0,0.0161592,0.44,0.440297,7.52341e-07,1.68669e-08,5.86098e-07,9.53841e-07
internalMesh,476,5.30324e-05,0,0.0210379,0.44,0.440503,7.26558e-07,1.90845e-08,4.57606e-07,8.58868e-07
internalMesh,477,5.30889e-05,0,0.0241819,0.44,0.440664,7.09942e-07,2.05136e-08,3.74801e-07,8.03065e-07
internalMesh,478,5.32601e-05,0,0.0284145,0.44,0.440917,6.73597e-07,1.89229e-08,2.15807e-07,7.07576e-07
internalMesh,479,5.34106e-05,0,0.0321362,0.44,0.441172,6.41639e-07,1.75243e-08,7.60014e-08,6.46362e-07
internalMesh,480,5.35703e-05,0,0.0348645,0.44,0.441379,6.10782e-07,1.68123e-08,-2.81193e-08,6.1166e-07
internalMesh,481,5.38708e-05,0,0.04,0.44,0.441814,5.52697e-07,1.5472e-08,-2.24111e-07,5.96606e-07
internalMesh,482,5.41598e-05,0,0.0438571,0.44,0.44218,4.9286e-07,1.52955e-08,-2.76562e-07,5.6536e-07
internalMesh,483,4.80357e-05,0,-0.04,0.46,0.461736,2.86631e-07,-4.02768e-08,-2.48134e-07,3.81248e-07
internalMesh,484,4.8071e-05,0,-0.0348761,0.46,0.46132,3.24026e-07,-4.74703e-08,-5.95544e-08,3.32855e-07
internalMesh,485,4.80899e-05,0,-0.0321362,0.46,0.461121,3.44021e-07,-5.13169e-08,4.12832e-08,3.50269e-07
internalMesh,486,4.80861e-05,0,-0.028272,0.46,0.460868,3.67405e-07,-5.46973e-08,1.7678e-07,4.11375e-07
internalMesh,487,4.8082e-05,0,-0.0241819,0.46,0.460635,3.92155e-07,-5.82753e-08,3.20195e-07,5.09614e-07
internalMesh,488,4.80592e-05,0,-0.0211618,0.46,0.460487,4.04562e-07,-5.7969e-08,3.915e-07,5.65953e-07
internalMesh,489,4.80214e-05,0,-0.0161592,0.46,0.460284,4.25114e-07,-5.74617e-08,5.09613e-07,6.6613e-07
internalMesh,490,4.79427e-05,0,-0.00955799,0.46,0.460099,4.40459e-07,-4.96498e-08,6.00824e-07,7.46632e-07
internalMesh,491,4.79252e-05,0,-0.00809104,0.46,0.460071,4.4387e-07,-4.79138e-08,6.21094e-07,7.64901e-07
internalMesh,492,4.78136e-05,0,0,0.46,0.46,4.49871e-07,-3.27991e-08,6.59219e-07,7.98767e-07
internalMesh,493,4.78136e-05,0,0,0.46,0.46,4.49871e-07,-3.27991e-08,6.59219e-07,7.98767e-07
internalMesh,494,4.77064e-05,0,0.00809104,0.46,0.460071,4.43707e-07,-1.68117e-08,6.2509e-07,7.66743e-07
internalMesh,495,4.76913e-05,0,0.0095318,0.46,0.460099,4.40389e-07,-1.45981e-08,6.05805e-07,7.49103e-07
internalMesh,496,4.76221e-05,0,0.0161592,0.46,0.460284,4.25129e-07,-4.41545e-09,5.17098e-07,6.69436e-07
internalMesh,497,4.75943e-05,0,0.0210798,0.46,0.460483,4.05371e-07,-5.91811e-10,4.02559e-07,5.71297e-07
internalMesh,498,4.75767e-05,0,0.0241819,0.46,0.460635,3.92915e-07,1.81874e-09,3.3035e-07,5.13339e-07
internalMesh,499,4.75785e-05,0,0.0284537,0.46,0.460879,3.67734e-07,2.38845e-09,1.81638e-07,4.10154e-07
internalMesh,500,4.75801e-05,0,0.0321362,0.46,0.461121,3.46025e-07,2.87958e-09,5.34372e-08,3.50139e-07
internalMesh,501,4.75957e-05,0,0.0348293,0.46,0.461317,3.26884e-07,2.83769e-09,-4.49506e-08,3.29972e-07
internalMesh,502,4.76258e-05,0,0.04,0.46,0.461736,2.90133e-07,2.75726e-09,-2.33855e-07,3.72656e-07
internalMesh,503,4.76635e-05,0,0.0438571,0.46,0.462086,2.54941e-07,3.14605e-09,-2.82424e-07,3.80484e-07
internalMesh,504,4.14863e-05,0,-0.04,0.48,0.481664,1.55208e-07,-3.71106e-08,-2.57454e-07,3.02902e-07
internalMesh,505,4.1655e-05,0,-0.0349106,0.48,0.481268,1.85054e-07,-4.4331e-08,-8.17861e-08,2.07121e-07
internalMesh,506,4.17469e-05,0,-0.0321362,0.48,0.481075,2.01324e-07,-4.82671e-08,1.39774e-08,2.075e-07
internalMesh,507,4.18612e-05,0,-0.0282699,0.48,0.480832,2.23351e-07,-5.13228e-08,1.36239e-07,2.6661e-07
internalMesh,508,4.19821e-05,0,-0.0241819,0.48,0.480609,2.4664e-07,-5.45537e-08,2.65509e-07,3.66473e-07
internalMesh,509,4.20545e-05,0,-0.0210703,0.48,0.480462,2.60888e-07,-5.42346e-08,3.28166e-07,4.22725e-07
internalMesh,510,4.21687e-05,0,-0.0161592,0.48,0.480272,2.83375e-07,-5.37311e-08,4.27058e-07,5.15331e-07
internalMesh,511,4.22705e-05,0,-0.00959444,0.48,0.480096,3.02853e-07,-4.70634e-08,5.01375e-07,5.87632e-07
internalMesh,512,4.22938e-05,0,-0.00809104,0.48,0.480068,3.07314e-07,-4.55365e-08,5.18394e-07,6.04357e-07
internalMesh,513,4.23464e-05,0,0,0.48,0.48,3.15477e-07,-3.264e-08,5.49433e-07,6.34404e-07
internalMesh,514,4.23464e-05,0,0,0.48,0.48,3.15477e-07,-3.264e-08,5.49433e-07,6.34404e-07
internalMesh,515,4.23205e-05,0,0.00809104,0.48,0.480068,3.06757e-07,-1.88695e-08,5.23e-07,6.06617e-07
internalMesh,516,4.23013e-05,0,0.00955799,0.48,0.480095,3.02357e-07,-1.68766e-08,5.07072e-07,5.90615e-07
internalMesh,517,4.22149e-05,0,0.0161592,0.48,0.480272,2.82557e-07,-7.90875e-09,4.35396e-07,5.19106e-07
internalMesh,518,4.21036e-05,0,0.0210379,0.48,0.480461,2.60484e-07,-4.35025e-09,3.38492e-07,4.27139e-07
internalMesh,519,4.20319e-05,0,0.0241819,0.48,0.480609,2.46259e-07,-2.05699e-09,2.76042e-07,3.69929e-07
internalMesh,520,4.1898e-05,0,0.0284145,0.48,0.48084,2.22914e-07,-1.12143e-09,1.42393e-07,2.64514e-07
internalMesh,521,4.17803e-05,0,0.0321362,0.48,0.481075,2.02386e-07,-2.98786e-10,2.48737e-08,2.03909e-07
internalMesh,522,4.16817e-05,0,0.0348645,0.48,0.481265,1.86754e-07,-5.51113e-10,-6.87782e-08,1.99017e-07
internalMesh,523,4.1496e-05,0,0.04,0.48,0.481664,1.57329e-07,-1.02608e-09,-2.45064e-07,2.91221e-07
internalMesh,524,4.1343e-05,0,0.0438571,0.48,0.481999,1.31703e-07,-1.22974e-09,-2.8776e-07,3.16469e-07
internalMesh,525,3.50871e-05,0,-0.04,0.5,0.501597,1.0003e-07,-1.67094e-08,-2.39875e-07,2.60433e-07
internalMesh,526,3.53591e-05,0,-0.0349106,0.5,0.501217,1.30826e-07,-2.08924e-08,-7.64193e-08,1.52944e-07
internalMesh,527,3.55074e-05,0,-0.0321362,0.5,0.501032,1.47615e-07,-2.31728e-08,1.26869e-08,1.4996e-07
internalMesh,528,3.57209e-05,0,-0.0282699,0.5,0.500799,1.72929e-07,-2.4422e-08,1.22708e-07,2.13444e-07
internalMesh,529,3.59465e-05,0,-0.0241819,0.5,0.500584,1.99694e-07,-2.57428e-08,2.39037e-07,3.12537e-07
internalMesh,530,3.61002e-05,0,-0.0210703,0.5,0.500444,2.17896e-07,-2.50908e-08,2.91447e-07,3.64759e-07
internalMesh,531,3.63427e-05,0,-0.0161592,0.5,0.500261,2.46623e-07,-2.40618e-08,3.74165e-07,4.48778e-07
internalMesh,532,3.65951e-05,0,-0.00959444,0.5,0.500092,2.73023e-07,-1.9449e-08,4.32396e-07,5.11748e-07
internalMesh,533,3.66529e-05,0,-0.00809104,0.5,0.500065,2.79069e-07,-1.83926e-08,4.45731e-07,5.26207e-07
internalMesh,534,3.68435e-05,0,0,0.5,0.5,2.9001e-07,-9.91071e-09,4.68275e-07,5.50896e-07
internalMesh,535,3.68435e-05,0,0,0.5,0.5,2.9001e-07,-9.91071e-09,4.68275e-07,5.50896e-07
internalMesh,536,3.68976e-05,0,0.00809104,0.5,0.500065,2.76919e-07,-1.01168e-09,4.46034e-07,5.25006e-07
internalMesh,537,3.68816e-05,0,0.00955799,0.5,0.500091,2.7072e-07,1.96202e-10,4.32938e-07,5.10612e-07
internalMesh,538,3.68098e-05,0,0.0161592,0.5,0.500261,2.42827e-07,5.63166e-09,3.74005e-07,4.45955e-07
internalMesh,539,3.66718e-05,0,0.0210379,0.5,0.500442,2.14006e-07,7.13384e-09,2.90849e-07,3.61169e-07
internalMesh,540,3.65828e-05,0,0.0241819,0.5,0.500584,1.95433e-07,8.10191e-09,2.3726e-07,3.07493e-07
internalMesh,541,3.63961e-05,0,0.0284145,0.5,0.500807,1.68339e-07,7.56857e-09,1.15473e-07,2.04277e-07
internalMesh,542,3.62319e-05,0,0.0321362,0.5,0.501032,1.44514e-07,7.09959e-09,8.38522e-09,1.44931e-07
internalMesh,543,3.6088e-05,0,0.0348645,0.5,0.501214,1.28331e-07,5.83942e-09,-7.96426e-08,1.51149e-07
internalMesh,544,3.58171e-05,0,0.04,0.5,0.501597,9.78686e-08,3.46734e-09,-2.45342e-07,2.64165e-07
internalMesh,545,3.55915e-05,0,0.0438571,0.5,0.50192,7.34007e-08,1.62792e-09,-2.83073e-07,2.92439e-07
internalMesh,546,3.0336e-05,0,-0.04,0.52,0.521536,7.90653e-08,5.44409e-09,-2.13529e-07,2.27762e-07
internalMesh,547,3.05984e-05,0,-0.0349106,0.52,0.521171,1.11563e-07,3.19223e-09,-5.84097e-08,1.25969e-07
internalMesh,548,3.07415e-05,0,-0.0321362,0.52,0.520992,1.29278e-07,1.96465e-09,2.61519e-08,1.31911e-07
internalMesh,549,3.09479e-05,0,-0.0282699,0.52,0.520768,1.57376e-07,1.21868e-09,1.28326e-07,2.03067e-07
internalMesh,550,3.11662e-05,0,-0.0241819,0.52,0.520562,1.87084e-07,4.29941e-10,2.36358e-07,3.01439e-07
internalMesh,551,3.13151e-05,0,-0.0210703,0.52,0.520427,2.08303e-07,4.21142e-10,2.81765e-07,3.50402e-07
internalMesh,552,3.15502e-05,0,-0.0161592,0.52,0.520251,2.41793e-07,4.07256e-10,3.53431e-07,4.28226e-07
internalMesh,553,3.17938e-05,0,-0.00959444,0.52,0.520088,2.73529e-07,1.70304e-09,4.00216e-07,4.84762e-07
internalMesh,554,3.18496e-05,0,-0.00809104,0.52,0.520063,2.80797e-07,1.99978e-09,4.1093e-07,4.9771e-07
internalMesh,555,3.20293e-05,0,0,0.52,0.52,2.94318e-07,4.77597e-09,4.26377e-07,5.18115e-07
internalMesh,556,3.20293e-05,0,0,0.52,0.52,2.94318e-07,4.77597e-09,4.26377e-07,5.18115e-07
internalMesh,557,3.2071e-05,0,0.00809104,0.52,0.520063,2.78791e-07,7.55985e-09,4.04856e-07,4.91619e-07
internalMesh,558,3.20524e-05,0,0.00955799,0.52,0.520088,2.71413e-07,7.81455e-09,3.93249e-07,4.77881e-07
internalMesh,559,3.19691e-05,0,0.0161592,0.52,0.520251,2.38212e-07,8.9607e-09,3.41018e-07,4.16075e-07
internalMesh,560,3.18234e-05,0,0.0210379,0.52,0.520425,2.04537e-07,8.23841e-09,2.65979e-07,3.35631e-07
internalMesh,561,3.17294e-05,0,0.0241819,0.52,0.520562,1.82836e-07,7.77293e-09,2.17621e-07,2.84338e-07
internalMesh,562,3.15381e-05,0,0.0284145,0.52,0.520776,1.52308e-07,6.09707e-09,1.03021e-07,1.83979e-07
internalMesh,563,3.13698e-05,0,0.0321362,0.52,0.520992,1.25464e-07,4.62347e-09,2.25325e-09,1.2557e-07
internalMesh,564,3.12237e-05,0,0.0348645,0.52,0.521167,1.08306e-07,2.9288e-09,-8.23465e-08,1.36087e-07
internalMesh,565,3.09486e-05,0,0.04,0.52,0.521536,7.60074e-08,-2.61179e-10,-2.41593e-07,2.53267e-07
internalMesh,566,3.07198e-05,0,0.0438571,0.52,0.521846,5.0909e-08,-2.52301e-09,-2.7754e-07,2.82182e-07
internalMesh,567,2.71533e-05,0,-0.04,0.54,0.541479,6.76431e-08,2.27037e-08,-2.2764e-07,2.38561e-07
internalMesh,568,2.73418e-05,0,-0.0349106,0.54,0.541127,9.77302e-08,2.09986e-08,-7.20986e-08,1.23249e-07
internalMesh,569,2.74446e-05,0,-0.0321362,0.54,0.540955,1.14132e-07,2.00691e-08,1.26933e-08,1.16576e-07
internalMesh,570,2.75836e-05,0,-0.0282699,0.54,0.540739,1.41215e-07,1.83352e-08,1.14455e-07,1.82696e-07
internalMesh,571,2.77307e-05,0,-0.0241819,0.54,0.540541,1.69851e-07,1.6502e-08,2.2205e-07,2.8005e-07
internalMesh,572,2.78247e-05,0,-0.0210703,0.54,0.540411,1.90896e-07,1.47045e-08,2.66725e-07,3.28329e-07
internalMesh,573,2.7973e-05,0,-0.0161592,0.54,0.540242,2.24112e-07,1.18674e-08,3.37236e-07,4.05087e-07
internalMesh,574,2.81123e-05,0,-0.00959444,0.54,0.540085,2.56456e-07,7.81336e-09,3.83288e-07,4.61238e-07
internalMesh,575,2.81441e-05,0,-0.00809104,0.54,0.540061,2.63863e-07,6.88494e-09,3.93834e-07,4.74106e-07
internalMesh,576,2.82223e-05,0,0,0.54,0.54,2.78456e-07,1.74735e-09,4.09806e-07,4.95461e-07
internalMesh,577,2.82223e-05,0,0,0.54,0.54,2.78456e-07,1.74735e-09,4.09806e-07,4.95461e-07
internalMesh,578,2.81946e-05,0,0.00809104,0.54,0.540061,2.63812e-07,-3.31799e-09,3.90275e-07,4.71086e-07
internalMesh,579,2.81698e-05,0,0.00955799,0.54,0.540085,2.56562e-07,-4.17333e-09,3.79329e-07,4.57965e-07
internalMesh,580,2.8058e-05,0,0.0161592,0.54,0.540242,2.23933e-07,-8.02232e-09,3.30075e-07,3.98948e-07
internalMesh,581,2.79124e-05,0,0.0210379,0.54,0.54041,1.90723e-07,-1.06659e-08,2.57997e-07,3.21016e-07
internalMesh,582,2.78187e-05,0,0.0241819,0.54,0.540541,1.69321e-07,-1.23695e-08,2.11547e-07,2.71247e-07
internalMesh,583,2.76455e-05,0,0.0284145,0.54,0.540747,1.39294e-07,-1.40387e-08,9.88622e-08,1.71388e-07
internalMesh,584,2.74932e-05,0,0.0321362,0.54,0.540955,1.12891e-07,-1.55065e-08,-2.22876e-10,1.13952e-07
internalMesh,585,2.73673e-05,0,0.0348645,0.54,0.541124,9.66921e-08,-1.62839e-08,-8.41847e-08,1.29235e-07
internalMesh,586,2.71305e-05,0,0.04,0.54,0.541479,6.61995e-08,-1.77473e-08,-2.4223e-07,2.5174e-07
internalMesh,587,2.69413e-05,0,0.0438571,0.54,0.541778,4.25814e-08,-1.7687e-08,-2.79623e-07,2.83399e-07
internalMesh,588,2.46468e-05,0,-0.04,0.56,0.561427,5.07641e-08,3.7894e-08,-2.5272e-07,2.60539e-07
internalMesh,589,2.47649e-05,0,-0.0349447,0.56,0.561089,7.28821e-08,3.81807e-08,-8.9317e-08,1.21438e-07
internalMesh,590,2.48305e-05,0,-0.0321362,0.56,0.560921,8.517e-08,3.83399e-08,1.46275e-09,9.34131e-08
internalMesh,591,2.49248e-05,0,-0.0282322,0.56,0.560711,1.06786e-07,3.63885e-08,1.11301e-07,1.58478e-07
internalMesh,592,2.50225e-05,0,-0.0241819,0.56,0.560522,1.29212e-07,3.43638e-08,2.25258e-07,2.6195e-07
internalMesh,593,2.50838e-05,0,-0.0210703,0.56,0.560396,1.46502e-07,3.12066e-08,2.74787e-07,3.12961e-07
internalMesh,594,2.51805e-05,0,-0.0161592,0.56,0.560233,1.7379e-07,2.62236e-08,3.52959e-07,3.94298e-07
internalMesh,595,2.52637e-05,0,-0.00959444,0.56,0.560082,2.01252e-07,1.67619e-08,4.0707e-07,4.54411e-07
internalMesh,596,2.52828e-05,0,-0.00809104,0.56,0.560058,2.0754e-07,1.45951e-08,4.19462e-07,4.68225e-07
internalMesh,597,2.53183e-05,0,0,0.56,0.56,2.2065e-07,1.22008e-09,4.41279e-07,4.93371e-07
internalMesh,598,2.53183e-05,0,0,0.56,0.56,2.2065e-07,1.22008e-09,4.41279e-07,4.93371e-07
internalMesh,599,2.52858e-05,0,0.00809104,0.56,0.560058,2.09159e-07,-1.19842e-08,4.22809e-07,4.71868e-07
internalMesh,600,2.52683e-05,0,0.00955799,0.56,0.560082,2.03215e-07,-1.40212e-08,4.11269e-07,4.5895e-07
internalMesh,601,2.51895e-05,0,0.0161592,0.56,0.560233,1.76465e-07,-2.31878e-08,3.59337e-07,4.01e-07
internalMesh,602,2.50973e-05,0,0.0210379,0.56,0.560395,1.49286e-07,-2.80155e-08,2.83193e-07,3.21356e-07
internalMesh,603,2.50379e-05,0,0.0241819,0.56,0.560522,1.31771e-07,-3.11267e-08,2.34123e-07,2.70455e-07
internalMesh,604,2.49358e-05,0,0.0284145,0.56,0.56072,1.07478e-07,-3.31214e-08,1.15978e-07,1.61553e-07
internalMesh,605,2.48461e-05,0,0.0321362,0.56,0.560921,8.61169e-08,-3.48754e-08,1.20915e-08,9.36943e-08
internalMesh,606,2.47791e-05,0,0.0348645,0.56,0.561084,7.37142e-08,-3.46439e-08,-7.51491e-08,1.10821e-07
internalMesh,607,2.46529e-05,0,0.04,0.56,0.561427,5.03679e-08,-3.42081e-08,-2.39367e-07,2.46989e-07
internalMesh,608,2.45701e-05,0,0.0438571,0.56,0.561715,3.1767e-08,-3.14217e-08,-2.82296e-07,2.85811e-07
internalMesh,609,2.33103e-05,0,-0.04,0.58,0.581378,2.83379e-08,4.56615e-08,-2.44528e-07,2.50364e-07
internalMesh,610,2.33338e-05,0,-0.0349447,0.58,0.581052,3.89355e-08,4.77009e-08,-6.78051e-08,9.15908e-08
internalMesh,611,2.33469e-05,0,-0.0321362,0.58,0.58089,4.48231e-08,4.8834e-08,3.03746e-08,7.29142e-08
internalMesh,612,2.33937e-05,0,-0.0277171,0.58,0.580662,5.91216e-08,4.7151e-08,1.68267e-07,1.84479e-07
internalMesh,613,2.34311e-05,0,-0.0241819,0.58,0.580504,7.05604e-08,4.58047e-08,2.78581e-07,2.91006e-07
internalMesh,614,2.34596e-05,0,-0.0215488,0.58,0.5804,7.99154e-08,4.30693e-08,3.26937e-07,3.39307e-07
internalMesh,615,2.3518e-05,0,-0.0161592,0.58,0.580225,9.90638e-08,3.74702e-08,4.25915e-07,4.38887e-07
internalMesh,616,2.35743e-05,0,-0.00959444,0.58,0.580079,1.17621e-07,2.65779e-08,4.90674e-07,5.05274e-07
internalMesh,617,2.35872e-05,0,-0.00809104,0.58,0.580056,1.2187e-07,2.40835e-08,5.05504e-07,5.20545e-07
internalMesh,618,2.36338e-05,0,0,0.58,0.58,1.31162e-07,8.14183e-09,5.31836e-07,5.47832e-07
internalMesh,619,2.36338e-05,0,0,0.58,0.58,1.31162e-07,8.14183e-09,5.31836e-07,5.47832e-07
internalMesh,620,2.36639e-05,0,0.00809104,0.58,0.580056,1.23651e-07,-7.86454e-09,5.08352e-07,5.23233e-07
internalMesh,621,2.3668e-05,0,0.00955799,0.58,0.580079,1.19711e-07,-1.03869e-08,4.9434e-07,5.08734e-07
internalMesh,622,2.36864e-05,0,0.0161592,0.58,0.580225,1.01982e-07,-2.17374e-08,4.31285e-07,4.43711e-07
internalMesh,623,2.3701e-05,0,0.0210379,0.58,0.580381,8.45732e-08,-2.78797e-08,3.42907e-07,3.54281e-07
internalMesh,624,2.37104e-05,0,0.0241819,0.58,0.580504,7.3354e-08,-3.18381e-08,2.85952e-07,2.96923e-07
internalMesh,625,2.37298e-05,0,0.0284145,0.58,0.580696,5.87504e-08,-3.49349e-08,1.54781e-07,1.69202e-07
internalMesh,626,2.37468e-05,0,0.0321362,0.58,0.58089,4.59093e-08,-3.7658e-08,3.94411e-08,7.12839e-08
internalMesh,627,2.37698e-05,0,0.0348645,0.58,0.581047,3.95869e-08,-3.76266e-08,-5.50161e-08,7.7522e-08
internalMesh,628,2.38129e-05,0,0.04,0.58,0.581378,2.76859e-08,-3.75675e-08,-2.32818e-07,2.37449e-07
internalMesh,629,2.38865e-05,0,0.0445,0.58,0.581705,1.52563e-08,-3.41248e-08,-2.94729e-07,2.9709e-07
internalMesh,630,2.40459e-05,0,-0.04,0.6,0.601332,1.37312e-08,3.7677e-08,-2.33097e-07,2.36521e-07
internalMesh,631,2.39411e-05,0,-0.0349447,0.6,0.601017,1.27442e-08,3.82065e-08,-4.36268e-08,5.93755e-08
internalMesh,632,2.3883e-05,0,-0.0321362,0.6,0.60086,1.21958e-08,3.85007e-08,6.16345e-08,7.36875e-08
internalMesh,633,2.38254e-05,0,-0.0277171,0.6,0.60064,1.61289e-08,3.63114e-08,2.13667e-07,2.1733e-07
internalMesh,634,2.37794e-05,0,-0.0241819,0.6,0.600487,1.92753e-08,3.456e-08,3.35294e-07,3.37621e-07
internalMesh,635,2.376e-05,0,-0.0215488,0.6,0.600387,2.2898e-08,3.2393e-08,3.90528e-07,3.92537e-07
internalMesh,636,2.37201e-05,0,-0.0161592,0.6,0.600218,3.03133e-08,2.79574e-08,5.03585e-07,5.0527e-07
internalMesh,637,2.37016e-05,0,-0.00959444,0.6,0.600077,3.86458e-08,2.03347e-08,5.79136e-07,5.8078e-07
internalMesh,638,2.36974e-05,0,-0.00809104,0.6,0.600055,4.0554e-08,1.8589e-08,5.96438e-07,5.98104e-07
internalMesh,639,2.37121e-05,0,0,0.6,0.6,4.49727e-08,7.62755e-09,6.2596e-07,6.2762e-07
internalMesh,640,2.37121e-05,0,0,0.6,0.6,4.49727e-08,7.62755e-09,6.2596e-07,6.2762e-07
internalMesh,641,2.37692e-05,0,0.00809104,0.6,0.600055,4.1328e-08,-3.63992e-09,5.9466e-07,5.96106e-07
internalMesh,642,2.37881e-05,0,0.00955799,0.6,0.600076,3.95302e-08,-5.5169e-09,5.77465e-07,5.78843e-07
internalMesh,643,2.3873e-05,0,0.0161592,0.6,0.600218,3.14398e-08,-1.39633e-08,5.00086e-07,5.01268e-07
internalMesh,644,2.39668e-05,0,0.0210379,0.6,0.600369,2.45041e-08,-1.90772e-08,3.96899e-07,3.98112e-07
internalMesh,645,2.40272e-05,0,0.0241819,0.6,0.600487,2.00345e-08,-2.23728e-08,3.30401e-07,3.31763e-07
internalMesh,646,2.41376e-05,0,0.0284145,0.6,0.600672,1.56315e-08,-2.59076e-08,1.84612e-07,1.87075e-07
internalMesh,647,2.42347e-05,0,0.0321362,0.6,0.60086,1.176e-08,-2.90157e-08,5.64177e-08,6.45226e-08
internalMesh,648,2.43223e-05,0,0.0348645,0.6,0.601012,1.18368e-08,-2.98595e-08,-4.6007e-08,5.61101e-08
internalMesh,649,2.44872e-05,0,0.04,0.6,0.601332,1.19814e-08,-3.1448e-08,-2.38806e-07,2.41166e-07
internalMesh,650,2.46715e-05,0,0.0445,0.6,0.601648,9.34908e-09,-3.0215e-08,-3.14218e-07,3.15806e-07
internalMesh,651,2.63538e-05,0,-0.04,0.62,0.621289,1.31051e-08,2.05607e-08,-2.51211e-07,2.52392e-07
internalMesh,652,2.61797e-05,0,-0.0349447,0.62,0.620984,3.20976e-09,1.85561e-08,-5.30418e-08,5.62856e-08
internalMesh,653,2.60829e-05,0,-0.0321362,0.62,0.620832,-2.28763e-09,1.74425e-08,5.70522e-08,5.97028e-08
internalMesh,654,2.59603e-05,0,-0.0277171,0.62,0.620619,-6.60267e-09,1.45021e-08,2.19219e-07,2.19797e-07
internalMesh,655,2.58622e-05,0,-0.0241819,0.62,0.620471,-1.00547e-08,1.21498e-08,3.48953e-07,3.49309e-07
internalMesh,656,2.58079e-05,0,-0.0215077,0.62,0.620373,-1.13894e-08,1.06744e-08,4.1082e-07,4.11117e-07
internalMesh,657,2.56991e-05,0,-0.0161592,0.62,0.620211,-1.40588e-08,7.72377e-09,5.34555e-07,5.34796e-07
internalMesh,658,2.56149e-05,0,-0.00962298,0.62,0.620075,-1.49968e-08,4.49655e-09,6.19785e-07,6.19983e-07
internalMesh,659,2.55952e-05,0,-0.00809104,0.62,0.620053,-1.52166e-08,3.74016e-09,6.39761e-07,6.39953e-07
internalMesh,660,2.55536e-05,0,0,0.62,0.62,-1.54932e-08,-2.38888e-10,6.74094e-07,6.74272e-07
internalMesh,661,2.55536e-05,0,0,0.62,0.62,-1.54932e-08,-2.38888e-10,6.74094e-07,6.74272e-07
internalMesh,662,2.55755e-05,0,0.00809104,0.62,0.620053,-1.58884e-08,-4.46238e-09,6.39078e-07,6.39291e-07
internalMesh,663,2.55908e-05,0,0.00955799,0.62,0.620074,-1.58137e-08,-5.27622e-09,6.19825e-07,6.20049e-07
internalMesh,664,2.56595e-05,0,0.0161592,0.62,0.620211,-1.54775e-08,-8.93848e-09,5.33187e-07,5.33486e-07
internalMesh,665,2.57472e-05,0,0.0210379,0.62,0.620357,-1.35128e-08,-1.17379e-08,4.19969e-07,4.2035e-07
internalMesh,666,2.58038e-05,0,0.0241819,0.62,0.620471,-1.22467e-08,-1.35419e-08,3.47006e-07,3.47486e-07
internalMesh,667,2.59115e-05,0,0.0284145,0.62,0.620651,-8.42841e-09,-1.62854e-08,1.91463e-07,1.92339e-07
internalMesh,668,2.60063e-05,0,0.0321362,0.62,0.620832,-5.07092e-09,-1.86978e-08,5.46916e-08,5.80215e-08
