Block Name,Point ID,p,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude
internalMesh,180,-0.131119,-0.00809104,-1.66533e-18,0.02,0.0215746,0.223933,2.54868e-08,-0.0625276,0.232499
internalMesh,181,-0.0637524,0,0,0.02,0.02,0.232084,6.67424e-08,-0.0152163,0.232582
internalMesh,182,0.0104467,0.00809104,1.66533e-18,0.02,0.0215746,0.230714,9.93459e-08,0.033682,0.23316
internalMesh,183,0.0960998,0.0161592,-7.99382e-18,0.02,0.0257123,0.219462,1.08761e-07,0.084823,0.235284
internalMesh,184,0.197282,0.0241819,4.53341e-18,0.02,0.0313809,0.198265,8.37026e-08,0.138126,0.241636
internalMesh,185,0.317753,0.0321362,-4.25838e-18,0.02,0.0378515,0.167766,1.24564e-08,0.191703,0.254746
internalMesh,186,0.451293,0.04,8.32667e-18,0.02,0.0447214,0.131638,-9.61154e-08,0.23788,0.271874
internalMesh,187,-0.439076,-0.0397987,0.00709104,0.02,0.0451023,0.114349,0.010474,-0.230487,0.257507
internalMesh,188,-0.347402,-0.0319752,0.00744949,0.02,0.0384436,0.148761,0.00906265,-0.196522,0.246643
internalMesh,189,-0.266872,-0.0240611,0.00772949,0.02,0.0322286,0.180399,0.00710472,-0.153908,0.237239
internalMesh,190,-0.197063,-0.0160787,0.00793014,0.02,0.0268591,0.205348,0.0047269,-0.108669,0.232377
internalMesh,191,-0.131071,-0.00805079,0.00805079,0.02,0.0230137,0.222236,0.00202549,-0.062341,0.230823
internalMesh,192,-0.0632454,-1.73472e-18,0.00809104,0.02,0.0215746,0.230269,-0.000895992,-0.0149922,0.230758
internalMesh,193,0.011337,0.00805079,0.00805079,0.02,0.0230137,0.228894,-0.00388913,0.033939,0.231429
internalMesh,194,0.0971771,0.0160787,0.00793014,0.02,0.0268591,0.217755,-0.00675239,0.0850006,0.233854
internalMesh,195,0.198265,0.0240611,0.00772949,0.02,0.0322286,0.196805,-0.00924977,0.137998,0.240543
internalMesh,196,0.318238,0.0319752,0.00744949,0.02,0.0384436,0.166711,-0.011091,0.190923,0.253707
internalMesh,197,0.450088,0.0397987,0.00709104,0.02,0.0451023,0.131038,-0.012043,0.235928,0.270144
internalMesh,198,-0.439054,-0.0391955,0.0141593,0.02,0.0462252,0.113717,0.020111,-0.224698,0.252636
internalMesh,199,-0.349517,-0.0314926,0.0148761,0.02,0.0401632,0.146581,0.0175621,-0.193406,0.243311
internalMesh,200,-0.268848,-0.0236991,0.0154361,0.02,0.0346399,0.1769,0.0138972,-0.152351,0.233875
